YYYY-MM-DD,evap_comb,evap_comb_source,radiation,radiation_source
29/12/1963,12.9,26,25.3,25
30/12/1963,13,26,24.1,25
31/12/1963,7.8,26,17.7,25
1/01/1964,9.8,26,19.5,25
2/01/1964,13.3,26,28.1,25
3/01/1964,11.7,26,24.4,25
4/01/1964,11.2,26,22.8,25
5/01/1964,11.8,26,24.3,25
6/01/1964,10.1,26,25.2,25
7/01/1964,11.9,26,27,25
8/01/1964,12.3,26,26.3,25
9/01/1964,10.1,26,18.5,25
10/01/1964,12.2,26,22.3,25
11/01/1964,9.4,26,15.6,25
12/01/1964,5,26,8.9,25
13/01/1964,5.5,26,12.7,25
14/01/1964,5.1,26,13.7,25
15/01/1964,10.3,26,27.5,25
16/01/1964,11.1,26,29.2,25
17/01/1964,12.4,26,30.3,25
18/01/1964,13.4,26,30.4,25
19/01/1964,14.1,26,29.8,25
20/01/1964,11.5,26,27.4,25
21/01/1964,11.6,26,28.7,25
22/01/1964,13.3,26,29.4,25
23/01/1964,13.7,26,28.7,25
24/01/1964,15,26,25.4,25
25/01/1964,7,26,13,25
26/01/1964,7.8,26,8.3,25
27/01/1964,14,26,30.1,25
28/01/1964,14.2,26,27.5,25
29/01/1964,11.9,26,25,25
30/01/1964,10.6,26,22.5,25
31/01/1964,11.5,26,21.5,25
1/02/1964,10.7,26,23,25
2/02/1964,9,26,26.2,25
3/02/1964,11.6,26,23.1,25
4/02/1964,12.9,26,26.6,25
5/02/1964,12.7,26,24.3,25
6/02/1964,12.1,26,21.5,25
7/02/1964,10.2,26,16.7,25
8/02/1964,11.4,26,22.8,25
9/02/1964,13.2,26,29.3,25
10/02/1964,12.9,26,27.2,25
11/02/1964,13,26,29.5,25
12/02/1964,13.2,26,29,25
13/02/1964,11.9,26,26.3,25
14/02/1964,13.3,26,28.5,25
15/02/1964,14,26,27.4,25
16/02/1964,13.9,26,28.7,25
17/02/1964,13.7,26,28.8,25
18/02/1964,13.4,26,28.4,25
19/02/1964,13.4,26,29.6,25
20/02/1964,13.2,26,29.9,25
21/02/1964,13.2,26,28.8,25
22/02/1964,13.8,26,27.5,25
23/02/1964,13.7,26,28.8,25
24/02/1964,11.3,26,29,25
25/02/1964,11.8,26,29.3,25
26/02/1964,12.4,26,29.3,25
27/02/1964,12.7,26,29.1,25
28/02/1964,13.7,26,28.8,25
29/02/1964,11.3,26,25.3,25
1/03/1964,9.8,26,23.5,25
2/03/1964,12,26,27.3,25
3/03/1964,12.3,26,24.8,25
4/03/1964,12.6,26,25.3,25
5/03/1964,11.8,26,23.2,25
6/03/1964,11.8,26,24.5,25
7/03/1964,12.3,26,27.5,25
8/03/1964,10.8,26,22.7,25
9/03/1964,10.5,26,16.5,25
10/03/1964,10.9,26,18.4,25
11/03/1964,10.8,26,16.2,25
12/03/1964,8.5,26,16.2,25
13/03/1964,7.3,26,18,25
14/03/1964,10.4,26,16.3,25
15/03/1964,10.4,26,21.9,25
16/03/1964,12,26,23.2,25
17/03/1964,11.6,26,24.2,25
18/03/1964,11.5,26,23.2,25
19/03/1964,8.5,26,17.6,25
20/03/1964,8.9,26,20.4,25
21/03/1964,10.3,26,17.5,25
22/03/1964,7.8,26,7.2,25
23/03/1964,6.8,26,14.2,25
24/03/1964,7.4,26,19.9,25
25/03/1964,8.6,26,25,25
26/03/1964,7,26,24.7,25
27/03/1964,10,26,26.1,25
28/03/1964,9.6,26,24.9,25
29/03/1964,9.2,26,21.9,25
30/03/1964,9,26,19.9,25
31/03/1964,7.8,26,17.5,25
1/04/1964,8.7,26,20.8,25
2/04/1964,9.1,26,20.2,25
3/04/1964,8.7,26,20.7,25
4/04/1964,9.5,26,21.7,25
5/04/1964,8.8,26,22.8,25
6/04/1964,10.2,26,22.3,25
7/04/1964,9.7,26,20.2,25
8/04/1964,8.2,26,22.2,25
9/04/1964,8.5,26,22.9,25
10/04/1964,8.8,26,23.4,25
11/04/1964,9.2,26,24.3,25
12/04/1964,10.3,26,24.2,25
13/04/1964,10.8,26,23.4,25
14/04/1964,10.7,26,21.3,25
15/04/1964,9.1,26,23.4,25
16/04/1964,9.1,26,23.4,25
17/04/1964,9.6,26,22.7,25
18/04/1964,9.6,26,20.3,25
19/04/1964,9.9,26,19,25
20/04/1964,8.8,26,18.5,25
21/04/1964,8.3,26,21.5,25
22/04/1964,9.1,26,21.4,25
23/04/1964,10.4,26,22.3,25
24/04/1964,10.9,26,22.6,25
25/04/1964,10.9,26,22.4,25
26/04/1964,10.4,26,22.1,25
27/04/1964,9.3,26,21.8,25
28/04/1964,10.6,26,20.9,25
29/04/1964,10,26,21.1,25
30/04/1964,9.7,26,19.1,25
1/05/1964,7.8,26,17.9,25
2/05/1964,7.8,26,14.6,25
3/05/1964,5.6,26,5.5,25
4/05/1964,7.1,26,19.9,25
5/05/1964,8,26,19,25
6/05/1964,8.1,26,20,25
7/05/1964,8.6,26,21.4,25
8/05/1964,9.1,26,21.2,25
9/05/1964,8.7,26,20.5,25
10/05/1964,8.3,26,16.2,25
11/05/1964,8.2,26,19.3,25
12/05/1964,7.6,26,20.1,25
13/05/1964,7.1,26,21.1,25
14/05/1964,7.6,26,20.9,25
15/05/1964,7.6,26,20.4,25
16/05/1964,7.4,26,20.4,25
17/05/1964,7.8,26,20.1,25
18/05/1964,8.1,26,19.9,25
19/05/1964,7.9,26,19.6,25
20/05/1964,7.6,26,18,25
21/05/1964,7.8,26,16.4,25
22/05/1964,8.4,26,19.2,25
23/05/1964,8.3,26,19.6,25
24/05/1964,8.4,26,20.1,25
25/05/1964,8.4,26,19.7,25
26/05/1964,7.1,26,19.1,25
27/05/1964,6.5,26,16,25
28/05/1964,6.4,26,14,25
29/05/1964,5.1,26,5.3,25
30/05/1964,4.2,26,5,25
31/05/1964,3.3,26,5,25
1/06/1964,5,26,9.6,25
2/06/1964,5.5,26,14.4,25
3/06/1964,6.2,26,18.6,25
4/06/1964,6.4,26,18.6,25
5/06/1964,6.2,26,15.1,25
6/06/1964,6.5,26,17.6,25
7/06/1964,6.7,26,19.2,25
8/06/1964,6.6,26,18.5,25
9/06/1964,6.7,26,18.7,25
10/06/1964,6.5,26,17.8,25
11/06/1964,6.5,26,18.8,25
12/06/1964,6.7,26,19.1,25
13/06/1964,6.8,26,18.7,25
14/06/1964,7,26,18.9,25
15/06/1964,7,26,18.7,25
16/06/1964,6.8,26,18.5,25
17/06/1964,7.2,26,18.9,25
18/06/1964,7.4,26,18.7,25
19/06/1964,7.1,26,18.6,25
20/06/1964,7.3,26,18.7,25
21/06/1964,7.4,26,18.7,25
22/06/1964,7.6,26,18.6,25
23/06/1964,7.6,26,18.5,25
24/06/1964,7.7,26,19,25
25/06/1964,7.6,26,18.8,25
26/06/1964,7.5,26,18.7,25
27/06/1964,7.2,26,18.7,25
28/06/1964,7.3,26,18.3,25
29/06/1964,7.4,26,18.6,25
30/06/1964,7.3,26,18.8,25
1/07/1964,7.7,26,19.1,25
2/07/1964,7.2,26,18.9,25
3/07/1964,6.6,26,19.2,25
4/07/1964,6.5,26,19.2,25
5/07/1964,6.6,26,19.2,25
6/07/1964,6.9,26,19.5,25
7/07/1964,7,26,17.5,25
8/07/1964,7.4,26,18.5,25
9/07/1964,7.2,26,16.7,25
10/07/1964,7.3,26,18,25
11/07/1964,7.4,26,19.4,25
12/07/1964,7.6,26,19.5,25
13/07/1964,7.6,26,19.8,25
14/07/1964,7.6,26,19.5,25
15/07/1964,7.2,26,18.9,25
16/07/1964,7.4,26,19.2,25
17/07/1964,7.7,26,19.5,25
18/07/1964,7.9,26,20,25
19/07/1964,7.8,26,19.8,25
20/07/1964,7.3,26,20.2,25
21/07/1964,7.2,26,20.2,25
22/07/1964,7.2,26,20.4,25
23/07/1964,7.3,26,20.3,25
24/07/1964,7.8,26,20.5,25
25/07/1964,7.7,26,20.8,25
26/07/1964,7.7,26,20.9,25
27/07/1964,7.8,26,21.1,25
28/07/1964,7.9,26,21,25
29/07/1964,7.7,26,21.1,25
30/07/1964,7.6,26,20.9,25
31/07/1964,7.6,26,20.9,25
1/08/1964,8.4,26,21.2,25
2/08/1964,8.3,26,21.3,25
3/08/1964,8.4,26,21.4,25
4/08/1964,8.7,26,21.5,25
5/08/1964,9.8,26,22,25
6/08/1964,9.8,26,22,25
7/08/1964,10,26,22.2,25
8/08/1964,10.2,26,22.1,25
9/08/1964,8.6,26,19.1,25
10/08/1964,8.1,26,16.4,25
11/08/1964,8.8,26,21.6,25
12/08/1964,9.3,26,22.6,25
13/08/1964,10.1,26,22.6,25
14/08/1964,9.8,26,20.8,25
15/08/1964,8.5,26,20.8,25
16/08/1964,8.7,26,22.8,25
17/08/1964,8.9,26,23,25
18/08/1964,9,26,22.8,25
19/08/1964,9.6,26,23.3,25
20/08/1964,9.7,26,23.4,25
21/08/1964,9.7,26,23.3,25
22/08/1964,9.6,26,23,25
23/08/1964,10,26,23.4,25
24/08/1964,9.3,26,23.8,25
25/08/1964,9.8,26,23.8,25
26/08/1964,10.3,26,23.9,25
27/08/1964,10.4,26,24.2,25
28/08/1964,10.7,26,24.3,25
29/08/1964,10.1,26,22.8,25
30/08/1964,9.2,26,16,25
31/08/1964,9.1,26,14.5,25
1/09/1964,11.2,26,21.3,25
2/09/1964,11.3,26,21.5,25
3/09/1964,11,26,23.3,25
4/09/1964,11.1,26,23.5,25
5/09/1964,11.8,26,24.5,25
6/09/1964,10.8,26,22.4,25
7/09/1964,9.1,26,18.9,25
8/09/1964,11.5,26,24.3,25
9/09/1964,12.1,26,25.1,25
10/09/1964,10.1,26,25.3,25
11/09/1964,9.9,26,24.3,25
12/09/1964,10.5,26,25.9,25
13/09/1964,11.1,26,25.9,25
14/09/1964,12.1,26,26.1,25
15/09/1964,12.9,26,25.9,25
16/09/1964,12.7,26,25.4,25
17/09/1964,10.6,26,21.8,25
18/09/1964,11.6,26,24,25
19/09/1964,12.6,26,26.8,25
20/09/1964,12.9,26,26.7,25
21/09/1964,11.9,26,26.1,25
22/09/1964,12.4,26,25.3,25
23/09/1964,12.2,26,26.4,25
24/09/1964,11,26,21.3,25
25/09/1964,6.2,26,9.2,25
26/09/1964,6.9,26,14,25
27/09/1964,9.5,26,23.8,25
28/09/1964,11,26,26,25
29/09/1964,12.2,26,27.4,25
30/09/1964,11.9,26,26.6,25
1/10/1964,8,26,14.6,25
2/10/1964,9.4,26,21.2,25
3/10/1964,12,26,26.2,25
4/10/1964,13.2,26,25.2,25
5/10/1964,6.8,26,7.6,25
6/10/1964,10.4,26,19.5,25
7/10/1964,7.7,26,8.7,25
8/10/1964,5.9,26,15.3,25
9/10/1964,8.1,26,15.1,25
10/10/1964,9.4,26,20.4,25
11/10/1964,11.9,26,25.3,25
12/10/1964,12,26,25.2,25
13/10/1964,12.4,26,25.9,25
14/10/1964,10,26,23,25
15/10/1964,10.4,26,18.3,25
16/10/1964,12.8,26,27.1,25
17/10/1964,10.9,26,24.6,25
18/10/1964,9.7,26,15.5,25
19/10/1964,8.6,26,9.9,25
20/10/1964,12.7,26,27.2,25
21/10/1964,13.2,26,28.6,25
22/10/1964,12.6,26,28.2,25
23/10/1964,11.8,26,28.7,25
24/10/1964,10.9,26,28.2,25
25/10/1964,11.4,26,30.3,25
26/10/1964,12.4,26,30.6,25
27/10/1964,13.1,26,30.4,25
28/10/1964,13.7,26,29.3,25
29/10/1964,12,26,25.7,25
30/10/1964,12.1,26,27.3,25
31/10/1964,13,26,29.9,25
1/11/1964,13.8,26,27.5,25
2/11/1964,14.5,26,28.9,25
3/11/1964,12.1,26,27.9,25
4/11/1964,8,26,11.2,25
5/11/1964,9.8,26,14.8,25
6/11/1964,10.9,26,19.2,25
7/11/1964,12.9,26,26.2,25
8/11/1964,10.3,26,14.7,25
9/11/1964,6.9,26,9.2,25
10/11/1964,10,26,24.2,25
11/11/1964,11.3,26,24.4,25
12/11/1964,11.6,26,23.1,25
13/11/1964,13.2,26,24,25
14/11/1964,14.1,26,30,25
15/11/1964,13.6,26,30.2,25
16/11/1964,14,26,29.8,25
17/11/1964,14.2,26,29.4,25
18/11/1964,14.4,26,27.8,25
19/11/1964,13.2,26,29.7,25
20/11/1964,13.7,26,28.2,25
21/11/1964,12.2,26,23.8,25
22/11/1964,9.5,26,23.2,25
23/11/1964,12.9,26,29.2,25
24/11/1964,15,26,30.7,25
25/11/1964,15.4,26,30.8,25
26/11/1964,12,26,25.4,25
27/11/1964,11.4,26,25.2,25
28/11/1964,8.7,26,17.1,25
29/11/1964,13,26,27.8,25
30/11/1964,13,26,27.3,25
1/12/1964,9.1,26,20.5,25
2/12/1964,11.2,26,26.7,25
3/12/1964,9.9,26,14.4,25
4/12/1964,10.5,26,22.4,25
5/12/1964,10.5,26,20.5,25
6/12/1964,13.6,26,30.2,25
7/12/1964,14.5,26,29.9,25
8/12/1964,13.7,26,24.2,25
9/12/1964,14.2,26,26.4,25
10/12/1964,12.7,26,31.5,25
11/12/1964,12.3,26,31.8,25
12/12/1964,13.1,26,31.5,25
13/12/1964,14.7,26,31.3,25
14/12/1964,14.7,26,30.7,25
15/12/1964,14.5,26,30.3,25
16/12/1964,14.3,26,28.4,25
17/12/1964,11,26,16.6,25
18/12/1964,13.9,26,22.2,25
19/12/1964,10.9,26,12.6,25
20/12/1964,12.6,26,27,25
21/12/1964,12.3,26,20.4,25
22/12/1964,10.2,26,19.2,25
23/12/1964,10.7,26,21,25
24/12/1964,8.4,26,18.2,25
25/12/1964,9.8,26,21.6,25
26/12/1964,11.4,26,21.9,25
27/12/1964,9.6,26,18.8,25
28/12/1964,11.1,26,22,25
29/12/1964,12.2,26,28.1,25
30/12/1964,13.7,26,29.9,25
31/12/1964,14.6,26,31,25
1/01/1965,13.5,26,28.3,25
2/01/1965,12,26,25,25
3/01/1965,14.9,26,30.8,25
4/01/1965,15.2,26,30.9,25
5/01/1965,12.4,26,24.2,25
6/01/1965,12,26,21.7,25
7/01/1965,12.3,26,18.1,25
8/01/1965,12.4,26,23.5,25
9/01/1965,11.6,26,25.7,25
10/01/1965,11,26,24.6,25
11/01/1965,9.2,26,9.5,25
12/01/1965,12.6,26,9.8,25
13/01/1965,13.3,26,30.8,25
14/01/1965,13.7,26,29.3,25
15/01/1965,14.8,26,29.7,25
16/01/1965,15.3,26,30.3,25
17/01/1965,13.1,26,26.9,25
18/01/1965,13.5,26,25.8,25
19/01/1965,14.6,26,29.2,25
20/01/1965,14.7,26,29.2,25
21/01/1965,15.5,26,30.9,25
22/01/1965,14.3,26,30.5,25
23/01/1965,15.4,26,31.1,25
24/01/1965,15.5,26,30.4,25
25/01/1965,12.4,26,27.6,25
26/01/1965,10.4,26,22.3,25
27/01/1965,11.9,26,23.6,25
28/01/1965,11,26,20,25
29/01/1965,12.7,26,22,25
30/01/1965,14.1,26,23.8,25
31/01/1965,14.4,26,27.1,25
1/02/1965,14.7,26,30.4,25
2/02/1965,14.9,26,30.1,25
3/02/1965,14.9,26,29.6,25
4/02/1965,11.6,26,26,25
5/02/1965,11.2,26,26.2,25
6/02/1965,12.4,26,24.8,25
7/02/1965,11.8,26,23.1,25
8/02/1965,12.2,26,26.3,25
9/02/1965,13.5,26,27,25
10/02/1965,14.5,26,29.3,25
11/02/1965,13.2,26,28.4,25
12/02/1965,14.3,26,30,25
13/02/1965,14.2,26,29.9,25
14/02/1965,14,26,29,25
15/02/1965,11.9,26,24.5,25
16/02/1965,12.3,26,24.5,25
17/02/1965,12.2,26,26.7,25
18/02/1965,11.6,26,25.6,25
19/02/1965,11.7,26,27.6,25
20/02/1965,11.1,26,17.9,25
21/02/1965,12.1,26,22.7,25
22/02/1965,11.4,26,24.3,25
23/02/1965,13.7,26,26.5,25
24/02/1965,12.4,26,20.8,25
25/02/1965,14.9,26,25.7,25
26/02/1965,13.3,26,22.3,25
27/02/1965,12,26,23.5,25
28/02/1965,10.8,26,16.9,25
1/03/1965,6.5,26,7.1,25
2/03/1965,5.3,26,6.8,25
3/03/1965,4.4,26,7.6,25
4/03/1965,4.2,26,11.6,25
5/03/1965,5.1,26,12,25
6/03/1965,5.4,26,16,25
7/03/1965,3.8,26,6.9,25
8/03/1965,4.1,26,7.3,25
9/03/1965,5,26,7.2,25
10/03/1965,5.9,26,16.6,25
11/03/1965,6.1,26,7.5,25
12/03/1965,8.4,26,9.8,25
13/03/1965,9.2,26,15.1,25
14/03/1965,10.5,26,26.6,25
15/03/1965,9.6,26,18.1,25
16/03/1965,11.6,26,27.2,25
17/03/1965,9,26,22.2,25
18/03/1965,7.3,26,18.2,25
19/03/1965,7.8,26,20,25
20/03/1965,8.3,26,20.1,25
21/03/1965,10,26,24.5,25
22/03/1965,10.6,26,26.5,25
23/03/1965,10.5,26,15.7,25
24/03/1965,10.7,26,20.7,25
25/03/1965,10.6,26,21.9,25
26/03/1965,8.1,26,22.9,25
27/03/1965,8.2,26,20.8,25
28/03/1965,8.7,26,24.1,25
29/03/1965,9,26,22.9,25
30/03/1965,9.5,26,17.3,25
31/03/1965,11.7,26,23.9,25
1/04/1965,11.1,26,24.9,25
2/04/1965,10.9,26,25.3,25
3/04/1965,10.8,26,25.3,25
4/04/1965,11.3,26,24.9,25
5/04/1965,10.4,26,24.5,25
6/04/1965,10.1,26,24.8,25
7/04/1965,9.8,26,24.8,25
8/04/1965,10.3,26,23.8,25
9/04/1965,10.2,26,22.8,25
10/04/1965,10.2,26,24.2,25
11/04/1965,10.6,26,24.2,25
12/04/1965,9.9,26,23.7,25
13/04/1965,10.5,26,23.5,25
14/04/1965,10.4,26,23.4,25
15/04/1965,11,26,24,25
16/04/1965,10.4,26,23.3,25
17/04/1965,11.1,26,23.5,25
18/04/1965,10.1,26,23,25
19/04/1965,9.2,26,23.1,25
20/04/1965,8.8,26,23.3,25
21/04/1965,8.5,26,23,25
22/04/1965,8.9,26,23.3,25
23/04/1965,8.2,26,22.8,25
24/04/1965,7.9,26,22.7,25
25/04/1965,8.1,26,22.8,25
26/04/1965,8.6,26,22.6,25
27/04/1965,7.9,26,21.3,25
28/04/1965,8.2,26,19,25
29/04/1965,8.3,26,21.8,25
30/04/1965,8.6,26,20.9,25
1/05/1965,8.4,26,21.9,25
2/05/1965,8.5,26,21.5,25
3/05/1965,8.5,26,21.2,25
4/05/1965,8.1,26,20.8,25
5/05/1965,8.6,26,21.3,25
6/05/1965,8.7,26,21.1,25
7/05/1965,8.7,26,20.8,25
8/05/1965,8.7,26,20.8,25
9/05/1965,8.1,26,20.3,25
10/05/1965,8.1,26,16.8,25
11/05/1965,8.1,26,16.6,25
12/05/1965,8.8,26,20.5,25
13/05/1965,8.2,26,20.1,25
14/05/1965,8.6,26,20.7,25
15/05/1965,8.4,26,20.2,25
16/05/1965,7.8,26,19.5,25
17/05/1965,6.9,26,18.9,25
18/05/1965,7.4,26,18.9,25
19/05/1965,7.7,26,20.4,25
20/05/1965,7.7,26,18.7,25
21/05/1965,7.9,26,16.9,25
22/05/1965,7.3,26,13.8,25
23/05/1965,6.6,26,11.5,25
24/05/1965,8.6,26,19.2,25
25/05/1965,9.1,26,20,25
26/05/1965,8.4,26,19.9,25
27/05/1965,7.8,26,19.7,25
28/05/1965,8.9,26,19.6,25
29/05/1965,8.6,26,19.3,25
30/05/1965,8.9,26,19.6,25
31/05/1965,8.2,26,18,25
1/06/1965,6.3,26,15,25
2/06/1965,6.8,26,14.2,25
3/06/1965,6.3,26,13.6,25
4/06/1965,7.3,26,19.4,25
5/06/1965,7.2,26,19.5,25
6/06/1965,7.3,26,19.5,25
7/06/1965,7.2,26,19.3,25
8/06/1965,7.2,26,18.9,25
9/06/1965,6.9,26,17.2,25
10/06/1965,6.8,26,16.1,25
11/06/1965,5.6,26,8.9,25
12/06/1965,6.1,26,13.9,25
13/06/1965,6.5,26,17,25
14/06/1965,5.6,26,14.3,25
15/06/1965,6,26,14.6,25
16/06/1965,5.7,26,14.8,25
17/06/1965,4.5,26,6,25
18/06/1965,5.9,26,15.2,25
19/06/1965,6.3,26,16.9,25
20/06/1965,6.7,26,18.3,25
21/06/1965,5.6,26,8.3,25
22/06/1965,6,26,17.5,25
23/06/1965,6.2,26,18.8,25
24/06/1965,6.3,26,19.1,25
25/06/1965,6.3,26,19.2,25
26/06/1965,6.4,26,18.9,25
27/06/1965,6.7,26,19,25
28/06/1965,6.9,26,19.1,25
29/06/1965,6.7,26,18.5,25
30/06/1965,6.6,26,18.2,25
1/07/1965,7,26,18.5,25
2/07/1965,6.8,26,18.1,25
3/07/1965,7,26,17.3,25
4/07/1965,6.9,26,18.3,25
5/07/1965,7.1,26,18.4,25
6/07/1965,6.9,26,17.6,25
7/07/1965,7,26,19.3,25
8/07/1965,7,26,19.5,25
9/07/1965,7,26,19.2,25
10/07/1965,7,26,18.8,25
11/07/1965,7,26,19.7,25
12/07/1965,6.9,26,19.4,25
13/07/1965,6.8,26,19.6,25
14/07/1965,6.5,26,19.6,25
15/07/1965,6.6,26,19.8,25
16/07/1965,6.7,26,19.9,25
17/07/1965,6.6,26,19.5,25
18/07/1965,6.8,26,19.8,25
19/07/1965,6.7,26,20.3,25
20/07/1965,6.9,26,20.4,25
21/07/1965,7.2,26,20.5,25
22/07/1965,7.6,26,20.8,25
23/07/1965,7.7,26,20.8,25
24/07/1965,6.8,26,20.3,25
25/07/1965,6.9,26,20.4,25
26/07/1965,7,26,20.7,25
27/07/1965,7.3,26,20.6,25
28/07/1965,7,26,20.4,25
29/07/1965,7,26,20.9,25
30/07/1965,7,26,20.3,25
31/07/1965,7.3,26,21.2,25
1/08/1965,8.9,26,20,25
2/08/1965,9,26,19.5,25
3/08/1965,9.4,26,21.6,25
4/08/1965,9.2,26,21.5,25
5/08/1965,8.6,26,21.7,25
6/08/1965,8.3,26,21.7,25
7/08/1965,8.2,26,20.8,25
8/08/1965,8.5,26,22.1,25
9/08/1965,8.8,26,22.1,25
10/08/1965,9.5,26,22.4,25
11/08/1965,9.7,26,22.3,25
12/08/1965,9.4,26,21.8,25
13/08/1965,9.2,26,21.4,25
14/08/1965,8.4,26,18.7,25
15/08/1965,7.5,26,16.9,25
16/08/1965,7.7,26,17.1,25
17/08/1965,8.6,26,21.6,25
18/08/1965,9.4,26,22.7,25
19/08/1965,9.5,26,22.4,25
20/08/1965,10.2,26,22.6,25
21/08/1965,9.4,26,22.9,25
22/08/1965,10.1,26,22.7,25
23/08/1965,10,26,22.6,25
24/08/1965,10.4,26,23.3,25
25/08/1965,10,26,22.7,25
26/08/1965,9.4,26,23.3,25
27/08/1965,9.5,26,23.7,25
28/08/1965,9.4,26,24.2,25
29/08/1965,9.2,26,23.1,25
30/08/1965,8.7,26,18.6,25
31/08/1965,9.4,26,20.7,25
1/09/1965,11.2,26,23.8,25
2/09/1965,11.4,26,24,25
3/09/1965,11,26,23.5,25
4/09/1965,11.3,26,22,25
5/09/1965,11.5,26,23.7,25
6/09/1965,11.6,26,24.8,25
7/09/1965,11.8,26,23.6,25
8/09/1965,11.9,26,22.4,25
9/09/1965,11.2,26,23,25
10/09/1965,11.2,26,25,25
11/09/1965,11.4,26,25.7,25
12/09/1965,12,26,25.8,25
13/09/1965,12.1,26,26.1,25
14/09/1965,12.4,26,25.8,25
15/09/1965,12.7,26,25.6,25
16/09/1965,10.8,26,26.2,25
17/09/1965,10.8,26,26.1,25
18/09/1965,10.9,26,26.5,25
19/09/1965,11.5,26,26.5,25
20/09/1965,12.5,26,26.7,25
21/09/1965,13.1,26,26.3,25
22/09/1965,12.2,26,26.6,25
23/09/1965,12.4,26,26.7,25
24/09/1965,12.6,26,26.8,25
25/09/1965,11.9,26,26.6,25
26/09/1965,11.4,26,26.4,25
27/09/1965,11.8,26,26.5,25
28/09/1965,12,26,26.6,25
29/09/1965,11.9,26,26.6,25
30/09/1965,11.8,26,26.3,25
1/10/1965,12,26,26.9,25
2/10/1965,11.9,26,25.5,25
3/10/1965,12,26,25.6,25
4/10/1965,11,26,19.8,25
5/10/1965,12.3,26,25.4,25
6/10/1965,11.5,26,23.7,25
7/10/1965,13.6,26,24,25
8/10/1965,11.4,26,22.5,25
9/10/1965,9.5,26,18.9,25
10/10/1965,11.2,26,26.2,25
11/10/1965,11.7,26,28.8,25
12/10/1965,13.2,26,29.1,25
13/10/1965,11.7,26,25.2,25
14/10/1965,10.1,26,18,25
15/10/1965,11.6,26,24.4,25
16/10/1965,10.7,26,23.8,25
17/10/1965,11.8,26,26,25
18/10/1965,11.8,26,28.4,25
19/10/1965,12.6,26,29.1,25
20/10/1965,13,26,29.8,25
21/10/1965,13.2,26,29.1,25
22/10/1965,14.2,26,29.6,25
23/10/1965,13.2,26,28.2,25
24/10/1965,10.3,26,17.1,25
25/10/1965,10.7,26,23,25
26/10/1965,11,26,22.9,25
27/10/1965,9.8,26,18.5,25
28/10/1965,9.5,26,15.2,25
29/10/1965,11,26,21.8,25
30/10/1965,12.3,26,22.9,25
31/10/1965,12.8,26,25.9,25
1/11/1965,13.1,26,25.9,25
2/11/1965,14.3,26,26.4,25
3/11/1965,14.8,26,27.6,25
4/11/1965,12.8,26,26,25
5/11/1965,13.7,26,28.1,25
6/11/1965,14.2,26,29.3,25
7/11/1965,14.9,26,29.3,25
8/11/1965,16,26,28.5,25
9/11/1965,14,26,24.4,25
10/11/1965,11.4,26,29.6,25
11/11/1965,13.1,26,30.3,25
12/11/1965,12.5,26,30.5,25
13/11/1965,12.4,26,29.6,25
14/11/1965,13.1,26,29.6,25
15/11/1965,14.3,26,29.5,25
16/11/1965,13.8,26,28.9,25
17/11/1965,15.4,26,30.6,25
18/11/1965,13,26,31,25
19/11/1965,14.6,26,31.4,25
20/11/1965,13.2,26,27.2,25
21/11/1965,11.3,26,22.6,25
22/11/1965,10.8,26,19.2,25
23/11/1965,13.2,26,29.7,25
24/11/1965,13.3,26,27.3,25
25/11/1965,12.2,26,30.3,25
26/11/1965,13.2,26,30.6,25
27/11/1965,14.1,26,26.2,25
28/11/1965,9.8,26,9.7,25
29/11/1965,12.9,26,25.2,25
30/11/1965,12.5,26,22.8,25
1/12/1965,14.2,26,28.2,25
2/12/1965,13.3,26,22.9,25
3/12/1965,10.2,26,20,25
4/12/1965,11.2,26,23.2,25
5/12/1965,9.8,26,22.1,25
6/12/1965,10.1,26,16.8,25
7/12/1965,7,26,15.7,25
8/12/1965,10.6,26,24.8,25
9/12/1965,11.4,26,26.5,25
10/12/1965,14,26,29.9,25
11/12/1965,10.9,26,26.2,25
12/12/1965,9.1,26,22.4,25
13/12/1965,10.7,26,26.9,25
14/12/1965,7.9,26,16,25
15/12/1965,10.3,26,13.5,25
16/12/1965,10.9,26,18,25
17/12/1965,12.2,26,18,25
18/12/1965,11.5,26,20.3,25
19/12/1965,11.9,26,28.9,25
20/12/1965,11.6,26,28.1,25
21/12/1965,11.3,26,28.5,25
22/12/1965,8.6,26,19.6,25
23/12/1965,6.7,26,13.2,25
24/12/1965,8.9,26,22.9,25
25/12/1965,11.3,26,28.2,25
26/12/1965,12.3,26,26.9,25
27/12/1965,11.1,26,26.9,25
28/12/1965,11.3,26,27.9,25
29/12/1965,10.9,26,28.4,25
30/12/1965,10.3,26,24.9,25
31/12/1965,10.6,26,23.5,25
1/01/1966,11.9,26,28.4,25
2/01/1966,17.1,26,30.9,25
3/01/1966,16.4,26,30.4,25
4/01/1966,14.9,26,28.9,25
5/01/1966,13.7,26,13.5,25
6/01/1966,14.4,26,24.8,25
7/01/1966,11.7,26,21.2,25
8/01/1966,13.7,26,30.8,25
9/01/1966,11.3,26,24.8,25
10/01/1966,12,26,26.2,25
11/01/1966,11.2,26,25.5,25
12/01/1966,11.2,26,24.8,25
13/01/1966,9.3,26,20.9,25
14/01/1966,8,26,14.2,25
15/01/1966,8.5,26,19.5,25
16/01/1966,10.1,26,25.7,25
17/01/1966,9.2,26,20.3,25
