Year,Date,Rainfall,tmax,tmin,vapourpres_h09,vapourpres_h15
1910,19100922,0,25.484375,13.90429688,,
1910,19100923,0,25.08398438,13.56445313,,
1910,19100924,0,26.00390625,13.54394531,,
1910,19100925,0.000976563,26.09375,13.484375,,
1910,19100926,0.009765625,26.13378906,14.99414063,,
1910,19100927,0,23.81445313,14.87402344,,
1910,19100928,41.06054688,24.43359375,15.86425781,,
1910,19100929,1.524414063,26.85351563,13.84375,,
1910,19100930,1.48046875,25.11425781,15.82421875,,
1910,19101001,6.625976563,26.36425781,12.75390625,,
1910,19101002,0.071289063,29.35351563,14.984375,,
1910,19101003,1.994140625,32.52441406,17.24414063,,
1910,19101004,0.420898438,27.76367188,18.01367188,,
1910,19101005,4.006835938,31.1640625,17.84375,,
1910,19101006,0.359375,24.22363281,17.984375,,
1910,19101007,0.408203125,20.08398438,13.76367188,,
1910,19101008,3.983398438,20.00390625,12.58398438,,
1910,19101009,3.642578125,25.27441406,12.42382813,,
1910,19101010,0.044921875,28.40429688,13.26367188,,
1910,19101011,0,23.19433594,10.1640625,,
1910,19101012,0,21.69433594,6.614257813,,
1910,19101013,0,25.47363281,8.814453125,,
1910,19101014,0,25.99414063,10.44433594,,
1910,19101015,0.076171875,26.04394531,15.21386719,,
1910,19101016,0,26.02441406,17.22363281,,
1910,19101017,0,26.04394531,14.87402344,,
1910,19101018,0.487304688,27.734375,11.87402344,,
1910,19101019,0.081054688,27.72363281,16.15429688,,
1910,19101020,1.112304688,27.25390625,17.90429688,,
1910,19101021,45.09960938,26.00390625,14.68359375,,
1910,19101022,1.775390625,24.72363281,12.50390625,,
1910,19101023,0.024414063,24.68359375,12.63378906,,
1910,19101024,0,26.10351563,13.61425781,,
1910,19101025,0,30.50390625,16.76367188,,
1910,19101026,0.015625,26.35351563,19.12402344,,
1910,19101027,0.303710938,25.78417969,16.74414063,,
1910,19101028,0,26.39355469,16.79394531,,
1910,19101029,0.010742188,27.18359375,20.50390625,,
1910,19101030,0.505859375,28.96386719,18.80371094,,
1910,19101031,0.325195313,24.50390625,16.58398438,,
1910,19101101,0.526367188,23.81152344,15.04296875,,
1910,19101102,0.030273438,23.45214844,12.96289063,,
1910,19101103,0,24.37207031,11.203125,,
1910,19101104,0,26.16210938,14.40332031,,
1910,19101105,0.278320313,32.1015625,17.91308594,,
1910,19101106,10.46289063,30.15234375,18.7734375,,
1910,19101107,22.56445313,26.08203125,17.10253906,,
1910,19101108,0.013671875,26.73242188,15.67285156,,
1910,19101109,0,26.80175781,17.89257813,,
1910,19101110,1.250976563,26.55175781,19.32324219,,
1910,19101111,35.83496094,26.41210938,16.953125,,
1910,19101112,11.26855469,31.03222656,18.99316406,,
1910,19101113,1.209960938,26.11230469,17.92285156,,
1910,19101114,0.322265625,26.73242188,19.2734375,,
1910,19101115,6.983398438,25.70214844,15.85253906,,
1910,19101116,1.815429688,25.48242188,17.25292969,,
1910,19101117,0.311523438,25.36230469,17.67285156,,
1910,19101118,0.120117188,25.91210938,17.82324219,,
1910,19101119,0,26.00195313,13.01269531,,
1910,19101120,0,27.171875,14.84277344,,
1910,19101121,0,26.36230469,17.89257813,,
1910,19101122,0.897460938,27.37207031,16.42285156,,
1910,19101123,0.431640625,26.3515625,15.90332031,,
1910,19101124,0.3046875,28.38183594,17.48339844,,
1910,19101125,0.161132813,27.69238281,19.85253906,,
1910,19101126,7.346679688,26.09179688,17.16308594,,
1910,19101127,1.608398438,25.07226563,15.71289063,,
1910,19101128,1.62890625,26.59179688,15.78320313,,
1910,19101129,0,27.77246094,16.30273438,,
1910,19101130,0,27.88183594,17.58300781,,
1910,19101201,0.046875,27.4453125,17.83886719,,
1910,19101202,15.2890625,30.13476563,17.84863281,,
1910,19101203,0.276367188,31.46484375,17.29882813,,
