Year,Date,rainfall,tmax,tmin
1936,22/09/1936,1.740234375,19.125,12.67773438
1936,23/09/1936,0,21.22460938,10.078125
1936,24/09/1936,0,23.95507813,10.22753906
1936,25/09/1936,0,26.34472656,12.42773438
1936,26/09/1936,0,22.95507813,14.77832031
1936,27/09/1936,0.026367188,25.48535156,15.74804688
1936,28/09/1936,1.137695313,22.35546875,12.21777344
1936,29/09/1936,9.137695313,19.79492188,13.578125
1936,30/09/1936,4.747070313,17.93457031,10.90820313
1936,1/10/1936,7.810546875,18.27734375,11.00488281
1936,2/10/1936,6.509765625,20.28710938,12.92480469
1936,3/10/1936,3.381835938,19.69726563,13.60546875
1936,4/10/1936,2.5546875,18.8671875,10.08496094
1936,5/10/1936,0.875976563,19.49707031,9.764648438
1936,6/10/1936,2.981445313,18.64746094,12.56542969
1936,7/10/1936,0.305664063,17.8671875,8.115234375
1936,8/10/1936,0,19.02734375,7.745117188
1936,9/10/1936,0,19.9765625,9.235351563
1936,10/10/1936,0,21.62695313,9.235351563
1936,11/10/1936,0,23.37695313,10.78515625
1936,12/10/1936,0,25.18652344,11.625
1936,13/10/1936,0,29.25683594,13.06542969
1936,14/10/1936,0,20.02734375,13.64453125
1936,15/10/1936,0.046875,18.74707031,9.1953125
1936,16/10/1936,1.504882813,18.90722656,10.63476563
1936,17/10/1936,4.15234375,18.31738281,9.044921875
1936,18/10/1936,0.915039063,20.45703125,12.6953125
1936,19/10/1936,0.416015625,21.7265625,9.955078125
1936,20/10/1936,0.17578125,20.51660156,12.02539063
1936,21/10/1936,1.3125,19.41699219,13.34472656
1936,22/10/1936,0,19.26660156,8.405273438
1936,23/10/1936,0.016601563,20.59667969,9.21484375
1936,24/10/1936,0.861328125,20.31738281,12.875
1936,25/10/1936,0.018554688,19.64746094,11.48535156
1936,26/10/1936,0.083007813,19.39746094,10.50488281
1936,27/10/1936,0.404296875,21.08691406,11.86523438
1936,28/10/1936,0,21.70703125,10.26464844
1936,29/10/1936,0,22.69726563,10.90527344
1936,30/10/1936,0,26.58691406,13.8046875
1936,31/10/1936,0,33.07714844,18.54492188
1936,1/11/1936,0,33.00683594,16.4609375
1936,2/11/1936,0,26.83691406,16.4609375
1936,3/11/1936,0,23.83691406,15.72070313
1936,4/11/1936,0.249023438,22.07714844,14.03125
1936,5/11/1936,0.666992188,19.23730469,11.890625
1936,6/11/1936,0.951171875,20.18652344,10.24121094
1936,7/11/1936,0.211914063,21.39746094,12.19140625
1936,8/11/1936,1.862304688,21.12695313,9.611328125
1936,9/11/1936,0.041015625,21.60742188,10.41113281
1936,10/11/1936,0,26.28710938,11.57128906
1936,11/11/1936,0,25.68652344,17.20117188
1936,12/11/1936,0,28.16699219,16.26074219
1936,13/11/1936,0,22.27734375,14.25097656
1936,14/11/1936,0.110351563,23.45703125,12.24121094
1936,15/11/1936,0,24.37695313,13.86132813
1936,16/11/1936,0,26.49707031,12.640625
1936,17/11/1936,0,23.80664063,15.45117188
1936,18/11/1936,0,23.17675781,12.140625
1936,19/11/1936,0,24.58691406,13.20117188
1936,20/11/1936,0,28.95703125,14.890625
1936,21/11/1936,0,34.55664063,17.75097656
1936,22/11/1936,0,33.21679688,21.32128906
1936,23/11/1936,0.018554688,33.30664063,20.30078125
1936,24/11/1936,0,39.39746094,20.10058594
1936,25/11/1936,0,28.99707031,20.51074219
1936,26/11/1936,0.060546875,22.27734375,15.35058594
1936,27/11/1936,0,22.55664063,11.67089844
1936,28/11/1936,0,25.546875,14.10058594
1936,29/11/1936,0,26.37695313,14.4609375
1936,30/11/1936,0,24.92675781,15.77148438
1936,1/12/1936,0,25.29394531,13.94042969
1936,2/12/1936,0,23.77441406,12.73046875
1936,3/12/1936,0,29.21386719,14.29980469
1936,4/12/1936,0,33.90429688,17.38964844
1936,5/12/1936,0,31.18359375,22.26953125
1936,6/12/1936,0.030273438,26.68359375,17.62988281
1936,7/12/1936,0.116210938,24.45410156,17.74023438
1936,8/12/1936,0.211914063,25.38378906,16.09960938
1936,9/12/1936,0,25.37402344,15.96972656
1936,10/12/1936,0,24.43359375,14.78027344
1936,11/12/1936,0,24.484375,13.79003906
1936,12/12/1936,0,25.95410156,15.76953125
1936,13/12/1936,0,29.33398438,16.36035156
1936,14/12/1936,0.000976563,32.45410156,19.1796875
1936,15/12/1936,0.07421875,28.35351563,19.38964844
1936,16/12/1936,1.456054688,26.81445313,19.00976563
1936,17/12/1936,2.466796875,25.10351563,17.66992188
1936,18/12/1936,10.82617188,23.87402344,17.00976563
1936,19/12/1936,0.171875,26.54394531,16.58984375
1936,20/12/1936,0.130859375,25.78417969,16.12988281
1936,21/12/1936,0,25.69433594,17.12011719
1936,22/12/1936,0.000976563,26.90429688,15.54980469
1936,23/12/1936,0.146484375,32.27441406,16.54980469
1936,24/12/1936,3.322265625,29.77441406,17.36035156
1936,25/12/1936,0,30.62402344,20.05957031
1936,26/12/1936,0.20703125,27.29394531,19.04003906
1936,27/12/1936,0,29.93359375,18.91992188
1936,28/12/1936,0,29.83398438,18.53027344
1936,29/12/1936,0,30.95410156,20.20996094
1936,30/12/1936,0.010742188,29.03417969,18.61035156
1936,31/12/1936,0,27.234375,14.79003906
1937,1/01/1937,0,28.69238281,14.83105469
1937,2/01/1937,0,31.11230469,15.05078125
1937,3/01/1937,0,33.66210938,18.24121094
1937,4/01/1937,0,33.73242188,19.85058594
1937,5/01/1937,0,36.6015625,20.49121094
1937,6/01/1937,0,33.76171875,19.92089844
1937,7/01/1937,0,30.76171875,19.72070313
1937,8/01/1937,0.000976563,33.07226563,21.11132813
1937,9/01/1937,0,30.57226563,20.92089844
1937,10/01/1937,0,26.29199219,15.57128906
1937,11/01/1937,0.975585938,28.81152344,17.44140625
1937,12/01/1937,0,29.68164063,19.34082031
1937,13/01/1937,0,28.14160156,17.34082031
1937,14/01/1937,0,27.44238281,16.66113281
1937,15/01/1937,0,26.46191406,14.88085938
1937,16/01/1937,0,26.04199219,16.01074219
1937,17/01/1937,0,23.52246094,14.73144531
1937,18/01/1937,0.12890625,22.63183594,11.33105469
1937,19/01/1937,0,24.06152344,13.140625
1937,20/01/1937,0,24.46191406,15.03125
1937,21/01/1937,0,32.21191406,15.52148438
1937,22/01/1937,0,27.2421875,16.35058594
1937,23/01/1937,0,24.79199219,16.06054688
1937,24/01/1937,0,25.76171875,12.26074219
1937,25/01/1937,0,28.37207031,14.98144531
1937,26/01/1937,0,31.41210938,18.15136719
1937,27/01/1937,0,30.32226563,19.03125
1937,28/01/1937,0,28.88183594,17.98144531
1937,29/01/1937,0,26.64160156,17.81054688
1937,30/01/1937,0,25.00195313,18.17089844
1937,31/01/1937,0,25.26171875,16.53125
1937,1/02/1937,0,31.49023438,15.64257813
1937,2/02/1937,0,24.65039063,17.26269531
1937,3/02/1937,0,25.91992188,14.87304688
1937,4/02/1937,0,30.69042969,15.73339844
1937,5/02/1937,0,30.78027344,18.74316406
1937,6/02/1937,0,29.70019531,17.60253906
1937,7/02/1937,0,32.3203125,19.03320313
1937,8/02/1937,0,36.5703125,20.203125
1937,9/02/1937,0,42.08007813,22.85253906
1937,10/02/1937,1.1796875,33.58007813,25.72265625
1937,11/02/1937,8.744140625,25.59960938,17.66308594
1937,12/02/1937,0,26.33984375,16.22265625
1937,13/02/1937,0,31.83007813,18.05273438
1937,14/02/1937,0,38.08984375,20.6328125
1937,15/02/1937,0,35.98046875,23.35253906
1937,16/02/1937,0,25.45996094,17.14257813
1937,17/02/1937,0,24.83007813,15.75292969
1937,18/02/1937,0,24.19042969,14.78320313
1937,19/02/1937,0.038085938,24.6796875,16.11328125
1937,20/02/1937,0,26.23046875,13.203125
1937,21/02/1937,0,32.21972656,14.65332031
1937,22/02/1937,0,26.03027344,17.33300781
1937,23/02/1937,0.109375,25.03027344,12.71289063
1937,24/02/1937,0,27.23046875,14.39257813
1937,25/02/1937,0,28.3203125,15.12304688
1937,26/02/1937,0,32.45019531,16.58300781
1937,27/02/1937,0,36.03027344,21.74316406
1937,28/02/1937,0,29.20019531,19.86328125
1937,1/03/1937,0,29.1171875,19.0859375
1937,2/03/1937,0,28.27734375,16.73632813
1937,3/03/1937,0,27.40722656,16.66601563
1937,4/03/1937,4.985351563,28.03710938,16.16601563
1937,5/03/1937,0.012695313,28.83691406,19.25585938
1937,6/03/1937,0.319335938,28.6171875,18.44628906
1937,7/03/1937,0,26.546875,19.60644531
1937,8/03/1937,0.095703125,27.27734375,16.77636719
1937,9/03/1937,0,27.84667969,16.8359375
1937,10/03/1937,0.258789063,31.32714844,17.99609375
1937,11/03/1937,0.879882813,25.4765625,19.61621094
1937,12/03/1937,0,25.77734375,15.31640625
1937,13/03/1937,0.016601563,28.07714844,14.92578125
1937,14/03/1937,0.14453125,30.76660156,19.67578125
1937,15/03/1937,0,26.19726563,17.10644531
1937,16/03/1937,0,24.7265625,15.70605469
1937,17/03/1937,0.020507813,29.26660156,15.82617188
1937,18/03/1937,0,29.296875,19.18554688
1937,19/03/1937,0.12890625,21.57714844,15.61621094
1937,20/03/1937,0,22.35742188,10.65625
1937,21/03/1937,0.032226563,22.99707031,11.40625
1937,22/03/1937,0.126953125,23.55664063,14.12597656
1937,23/03/1937,0,25.82714844,12.31640625
1937,24/03/1937,0,26.60742188,15.70605469
1937,25/03/1937,0.026367188,23.17675781,15.45605469
1937,26/03/1937,0,22.80664063,12.52636719
1937,27/03/1937,0,24.16699219,12.07617188
1937,28/03/1937,0,27.48730469,12.64648438
1937,29/03/1937,0,29.7265625,14.85644531
1937,30/03/1937,0,31.65722656,15.765625
1937,31/03/1937,0,34.33691406,15.72558594
1937,1/04/1937,0,34.75585938,16.046875
1937,2/04/1937,0,28.98632813,14.08691406
1937,3/04/1937,0,25.16601563,14.96679688
1937,4/04/1937,0,25.62597656,14.38671875
1937,5/04/1937,0,27.24609375,15.49707031
1937,6/04/1937,0,26.70605469,15.41699219
1937,7/04/1937,0,27.54589844,14.44726563
1937,8/04/1937,0,29.35644531,15.4765625
1937,9/04/1937,0,31.74609375,15.53710938
1937,10/04/1937,0,30.86621094,15.57714844
1937,11/04/1937,0.000976563,31.24609375,16.16699219
1937,12/04/1937,0,29.53613281,16.01660156
1937,13/04/1937,0,29.68554688,15.41699219
1937,14/04/1937,0,31.70605469,15.12695313
1937,15/04/1937,0.04296875,26.41601563,20.33691406
1937,16/04/1937,0.760742188,23.91601563,15.05664063
1937,17/04/1937,2.940429688,24.80566406,12.90722656
1937,18/04/1937,6.75390625,23.69628906,15.796875
1937,19/04/1937,47.49609375,23.42578125,15.68652344
1937,20/04/1937,12.64355469,23.35644531,14.87695313
1937,21/04/1937,4.361328125,23.38574219,14.50683594
1937,22/04/1937,2.53515625,23.28613281,13.6171875
1937,23/04/1937,19.9296875,22.52636719,14.95703125
1937,24/04/1937,10.12011719,21.41601563,15.15722656
1937,25/04/1937,1.423828125,21.80566406,12.64746094
1937,26/04/1937,1.059570313,22.46582031,12.07714844
1937,27/04/1937,0,22.70605469,12.59667969
1937,28/04/1937,0,22.5859375,12.59667969
1937,29/04/1937,0,23.50585938,12.75683594
1937,30/04/1937,0,23.57617188,12.59667969
1937,1/05/1937,0,22.32617188,13.08886719
1937,2/05/1937,1.029296875,22.73632813,13.89941406
1937,3/05/1937,15.66894531,23.19628906,16.27929688
1937,4/05/1937,15.48730469,21.64648438,15.34863281
1937,5/05/1937,8.4296875,17.79589844,10.66894531
1937,6/05/1937,3.5859375,18.31640625,10.68945313
1937,7/05/1937,0.177734375,19.69628906,9.279296875
1937,8/05/1937,0.028320313,20.03613281,12.55859375
1937,9/05/1937,0.002929688,21.90625,12.74902344
1937,10/05/1937,3.721679688,20.44628906,12.20898438
1937,11/05/1937,25.66503906,18.28613281,12.51855469
1937,12/05/1937,0.697265625,19.32617188,12.12890625
1937,13/05/1937,0.170898438,21.18554688,9.588867188
1937,14/05/1937,30.0703125,19.015625,10.41894531
1937,15/05/1937,2.58203125,21.62597656,12.72851563
1937,16/05/1937,18.22265625,21.67578125,13.99902344
1937,17/05/1937,8.702148438,22.36621094,12.71875
1937,18/05/1937,41.69921875,16.96582031,11.90917969
1937,19/05/1937,23.42285156,19.15625,10.109375
1937,20/05/1937,0.739257813,20.87597656,10.0390625
1937,21/05/1937,10.69433594,19.47558594,13.42871094
1937,22/05/1937,2.225585938,21.23632813,14.02929688
1937,23/05/1937,4.953125,20.95605469,14.5390625
1937,24/05/1937,1.979492188,20.70605469,11.61914063
1937,25/05/1937,2.711914063,18.49609375,13.25878906
1937,26/05/1937,0.0625,19.36621094,8.149414063
1937,27/05/1937,0.305664063,20.71582031,12.59863281
1937,28/05/1937,1.981445313,20.42578125,11.41894531
1937,29/05/1937,0,19.49609375,9.869140625
1937,30/05/1937,0.021484375,18.85644531,10.71875
1937,31/05/1937,0,19.60644531,8.569335938
1937,1/06/1937,0,19.20996094,10.0390625
1937,2/06/1937,0,19.8203125,9.069335938
1937,3/06/1937,0,20.26953125,8.319335938
1937,4/06/1937,0,20.98046875,8.109375
1937,5/06/1937,0,19.54003906,9.749023438
1937,6/06/1937,0,18.40039063,8.619140625
1937,7/06/1937,2.202148438,19.86035156,8.05859375
1937,8/06/1937,16.36523438,16.84960938,11.02929688
1937,9/06/1937,0.474609375,14.75976563,5.838867188
1937,10/06/1937,0,14.41992188,4.548828125
1937,11/06/1937,0,14.70019531,3.579101563
1937,12/06/1937,0.70703125,16.59960938,6.05859375
1937,13/06/1937,8.182617188,16.45019531,7.989257813
1937,14/06/1937,13.08496094,19.83007813,10.04882813
1937,15/06/1937,2.423828125,18.70019531,13.54882813
1937,16/06/1937,0.203125,17.91015625,10.82910156
1937,17/06/1937,0,18.65039063,8.439453125
1937,18/06/1937,0,18.48046875,11.52929688
1937,19/06/1937,24.82519531,18.00976563,11.77929688
1937,20/06/1937,2.334960938,20.03027344,10.93945313
1937,21/06/1937,2.293945313,19.75,12.74902344
1937,22/06/1937,27.15820313,17.95996094,12.01855469
1937,23/06/1937,9.159179688,20.19042969,11.41894531
1937,24/06/1937,11.78613281,21.1796875,13.34863281
1937,25/06/1937,9.048828125,20.58007813,13.96875
1937,26/06/1937,26.3125,18.74023438,14.88867188
1937,27/06/1937,23.22167969,15.4296875,8.138671875
1937,28/06/1937,11.01660156,15.8203125,6.369140625
1937,29/06/1937,0,15.87988281,5.579101563
1937,30/06/1937,0,17.13964844,5.888671875
1937,1/07/1937,0,17.15625,5.545898438
1937,2/07/1937,0,18.38574219,6.595703125
1937,3/07/1937,0.00390625,18.39648438,7.206054688
1937,4/07/1937,0.823242188,19.80566406,8.99609375
1937,5/07/1937,15.01660156,18.50585938,9.015625
1937,6/07/1937,0.036132813,18.41601563,10.09570313
1937,7/07/1937,0,19.13574219,8.295898438
1937,8/07/1937,0,19.99609375,9.236328125
1937,9/07/1937,0,19.86621094,9.545898438
1937,10/07/1937,0,19.27636719,8.866210938
1937,11/07/1937,0,21.5859375,8.446289063
1937,12/07/1937,0,21.59570313,8.045898438
1937,13/07/1937,0.306640625,20.28613281,9.805664063
1937,14/07/1937,4.68359375,19.23632813,10.8359375
1937,15/07/1937,7.990234375,14.61621094,9.685546875
1937,16/07/1937,10.85351563,15.73632813,7.526367188
1937,17/07/1937,0.407226563,16.40625,8.206054688
1937,18/07/1937,0.146484375,15.60644531,9.385742188
1937,19/07/1937,2.48046875,15.40625,9.805664063
1937,20/07/1937,1.883789063,15.84570313,7.206054688
1937,21/07/1937,4.267578125,14.81640625,8.715820313
1937,22/07/1937,0.071289063,15.14648438,5.826171875
1937,23/07/1937,0.833007813,13.95605469,3.845703125
1937,24/07/1937,0,14.54589844,3.776367188
1937,25/07/1937,0,15.19628906,3.265625
1937,26/07/1937,0,17.45605469,6.15625
1937,27/07/1937,0.693359375,19.72558594,8.265625
1937,28/07/1937,8.83984375,17.85644531,11.515625
1937,29/07/1937,1.305664063,18.25585938,9.116210938
1937,30/07/1937,1.811523438,16.36621094,9.396484375
1937,31/07/1937,0,14.86621094,4.755859375
1937,1/08/1937,0,16.34667969,5.184570313
1937,2/08/1937,0,16.89746094,6.115234375
1937,3/08/1937,0,17.93652344,7.365234375
1937,4/08/1937,0,19.09667969,8.075195313
1937,5/08/1937,0.001953125,20.63671875,11.3046875
1937,6/08/1937,0.426757813,22.26660156,12.96484375
1937,7/08/1937,5.02734375,19.74707031,12.79492188
1937,8/08/1937,9.953125,16.55664063,6.4453125
1937,9/08/1937,5.14453125,16.27734375,9.575195313
1937,10/08/1937,0.483398438,17.15722656,6.78515625
1937,11/08/1937,0,18.52734375,6.094726563
1937,12/08/1937,1.263671875,19.89746094,7.745117188
1937,13/08/1937,7.694335938,16.7265625,11.875
1937,14/08/1937,3.65234375,15.69726563,6.495117188
1937,15/08/1937,0,14.01660156,3.884765625
1937,16/08/1937,0,15.83691406,4.275390625
1937,17/08/1937,0,15.9765625,6.46484375
1937,18/08/1937,1.399414063,18.93652344,7.9453125
1937,19/08/1937,12.95996094,16.59667969,9.5546875
1937,20/08/1937,1.16015625,18.94726563,7.46484375
1937,21/08/1937,7.943359375,19.15722656,11.52539063
1937,22/08/1937,7.435546875,19.1171875,13.08496094
1937,23/08/1937,54.97167969,15.6171875,6.705078125
1937,24/08/1937,0.288085938,17.76660156,7.915039063
1937,25/08/1937,1.681640625,21.49707031,7.764648438
1937,26/08/1937,0,19.546875,11.83496094
1937,27/08/1937,19.09765625,17.33691406,9.5546875
1937,28/08/1937,7.389648438,18.046875,11.4453125
1937,29/08/1937,7.96875,16.28710938,10.98535156
1937,30/08/1937,11.51367188,14.56738281,8.5546875
1937,31/08/1937,2.465820313,15.78710938,8.775390625
1937,1/09/1937,0,16.83496094,5.908203125
1937,2/09/1937,0.262695313,19.23535156,8.517578125
1937,3/09/1937,3.440429688,19.34472656,12.55761719
1937,4/09/1937,0.5078125,20.13476563,14.34765625
1937,5/09/1937,0.829101563,20.96484375,11.02832031
1937,6/09/1937,9.026367188,15.25488281,11.13769531
1937,7/09/1937,9.732421875,16.375,8.368164063
1937,8/09/1937,9.323242188,14.04492188,9.587890625
1937,9/09/1937,4.685546875,15.9453125,4.278320313
1937,10/09/1937,0,18.90527344,5.637695313
1937,11/09/1937,0,21.32519531,7.318359375
1937,12/09/1937,0,23.24511719,8.677734375
1937,13/09/1937,0.997070313,19.85546875,10.23828125
1937,14/09/1937,7.765625,19.41503906,11.1484375
1937,15/09/1937,1.743164063,18.06542969,10.46777344
1937,16/09/1937,14.37695313,12.86523438,5.458007813
1937,17/09/1937,1.95703125,15.47460938,4.837890625
1937,18/09/1937,0.154296875,16.75488281,5.538085938
1937,19/09/1937,1.125976563,17.24511719,8.038085938
1937,20/09/1937,0.942382813,17.33496094,7.34765625
1937,21/09/1937,0,20.91503906,7.377929688
1937,22/09/1937,0,19.27539063,8.877929688
1937,23/09/1937,0,18.99511719,9.538085938
1937,24/09/1937,0,22.3046875,10.93847656
1937,25/09/1937,0,21.52539063,11.24804688
1937,26/09/1937,0,18.01464844,12.37792969
1937,27/09/1937,0.149414063,20.125,10.15820313
1937,28/09/1937,1.544921875,19.63476563,10.10839844
1937,29/09/1937,0,20.60546875,10.0078125
1937,30/09/1937,0,25.68457031,9.587890625
1937,1/10/1937,0,27.55664063,11.86523438
1937,2/10/1937,0,22.80664063,12.91503906
1937,3/10/1937,0.161132813,20.8671875,11.57519531
1937,4/10/1937,0,23.02734375,11.58496094
1937,5/10/1937,0,24.25683594,13.01464844
1937,6/10/1937,2.49609375,21.52734375,11.57519531
1937,7/10/1937,7.875976563,19.75683594,12.89453125
1937,8/10/1937,3.8359375,19.7265625,12.67480469
1937,9/10/1937,4.455078125,19.83691406,11.875
1937,10/10/1937,0.189453125,21.50683594,10.36523438
1937,11/10/1937,0,21.34667969,11.00488281
1937,12/10/1937,0.1875,20.95703125,12.32519531
1937,13/10/1937,2.828125,17.06738281,9.684570313
1937,14/10/1937,0.05859375,19.30664063,6.875
1937,15/10/1937,0,21.46679688,9.0546875
1937,16/10/1937,0,22.74707031,9.325195313
1937,17/10/1937,0,21.4765625,10.67480469
1937,18/10/1937,0.021484375,21.82714844,14.63476563
1937,19/10/1937,0.366210938,21.546875,11.34472656
1937,20/10/1937,1.6328125,20.40722656,11.73535156
1937,21/10/1937,1.767578125,21.26660156,9.995117188
1937,22/10/1937,9.762695313,20.56738281,11.32519531
1937,23/10/1937,1.254882813,21.7265625,14.41503906
1937,24/10/1937,0.618164063,19.2265625,13.90527344
1937,25/10/1937,0.720703125,20.01660156,8.384765625
1937,26/10/1937,0.002929688,21.30664063,9.455078125
1937,27/10/1937,0.534179688,21.17675781,11.38476563
1937,28/10/1937,4.391601563,19.23730469,12.18457031
1937,29/10/1937,0.08984375,20.52734375,8.434570313
1937,30/10/1937,0,28.09667969,11.67480469
1937,31/10/1937,0.13671875,32.35742188,16.76464844
1937,1/11/1937,0.869140625,24.35742188,17.00097656
1937,2/11/1937,0.869140625,24.71679688,14.53125
1937,3/11/1937,0.01171875,22.99707031,14.84082031
1937,4/11/1937,0.155273438,20.35742188,14.00097656
1937,5/11/1937,0,19.8671875,9.03125
1937,6/11/1937,0,23.71679688,9.810546875
1937,7/11/1937,0,24.01660156,15.20117188
1937,8/11/1937,0,25.02734375,14.80078125
1937,9/11/1937,0,23.16699219,14.09082031
1937,10/11/1937,0,22.87695313,13.56054688
1937,11/11/1937,0,24.08691406,10.79101563
1937,12/11/1937,0.790039063,18.00683594,11.12109375
1937,13/11/1937,6.6953125,20.53710938,11.72070313
1937,14/11/1937,0.022460938,20.67675781,10.53125
1937,15/11/1937,0,23.13671875,11.2109375
1937,16/11/1937,0,27.43652344,12.00097656
1937,17/11/1937,0.09375,32.03710938,15.82128906
1937,18/11/1937,0,29.02734375,18.83105469
1937,19/11/1937,0,29.08691406,16.59082031
1937,20/11/1937,0,29.76660156,17.28125
1937,21/11/1937,0,28.35742188,16.20117188
1937,22/11/1937,0.107421875,31.34667969,17.55078125
1937,23/11/1937,1.3515625,33.1171875,21.23144531
1937,24/11/1937,4.25,25.296875,16.63085938
1937,25/11/1937,0.6953125,22.82714844,15.69140625
1937,26/11/1937,0.025390625,21.77734375,11.63085938
1937,27/11/1937,0,22.41699219,12.36132813
1937,28/11/1937,0,23.41699219,11.70117188
1937,29/11/1937,0,27.15722656,15.36132813
1937,30/11/1937,0,29.02734375,17.63085938
1937,1/12/1937,0,31.484375,17.36035156
1937,2/12/1937,0,31.97363281,19.29980469
1937,3/12/1937,0.111328125,21.85351563,16.46972656
1937,4/12/1937,0.864257813,22.234375,12.4296875
1937,5/12/1937,2.692382813,23.17382813,14.34960938
1937,6/12/1937,1.654296875,23.33398438,15.00976563
1937,7/12/1937,0.006835938,24.17382813,12.08984375
1937,8/12/1937,0,24.74414063,13.51953125
1937,9/12/1937,0.130859375,23.97363281,14.74023438
1937,10/12/1937,0.077148438,24.56445313,11.87011719
1937,11/12/1937,0,23.484375,13.44042969
1937,12/12/1937,0,22.43359375,11.41015625
1937,13/12/1937,0,24.67382813,12.79980469
1937,14/12/1937,0,28.99414063,15.98046875
1937,15/12/1937,0,27.26367188,18.23046875
1937,16/12/1937,0,24.45410156,14.38964844
1937,17/12/1937,0,25.82421875,13.4296875
1937,18/12/1937,0,29.00390625,15.66015625
1937,19/12/1937,0,28.62402344,15.51953125
1937,20/12/1937,0,28.31445313,16.53027344
1937,21/12/1937,0.243164063,27.484375,17.8203125
1937,22/12/1937,0.264648438,24.79394531,16.23046875
1937,23/12/1937,0.04296875,26.01367188,12.8203125
1937,24/12/1937,0,24.97363281,14.55957031
1937,25/12/1937,0.16796875,27.01367188,16.62011719
1937,26/12/1937,0,32.07421875,16.75976563
1937,27/12/1937,0.033203125,29.79394531,19.03027344
1937,28/12/1937,0,26.81445313,16.74023438
1937,29/12/1937,0,27.13378906,13.36035156
1937,30/12/1937,0,23.12402344,13.45019531
1937,31/12/1937,0,22.56445313,13.49023438
1938,1/01/1938,0,22.87207031,11.70117188
1938,2/01/1938,0,23.97167969,12.00097656
1938,3/01/1938,0,26.89160156,13.36132813
1938,4/01/1938,0,29.89160156,16.78125
1938,5/01/1938,0,31.33203125,18.33105469
1938,6/01/1938,0,36.87207031,18.66113281
1938,7/01/1938,0,35.80175781,21.61132813
1938,8/01/1938,0,25.6015625,18.30078125
1938,9/01/1938,0,26.671875,16.07128906
1938,10/01/1938,0,29.27246094,15.07128906
1938,11/01/1938,0,25.11230469,15.44140625
1938,12/01/1938,0,24.56152344,13.51074219
1938,13/01/1938,0,25.22167969,14.34082031
1938,14/01/1938,0,29.02246094,15.52148438
1938,15/01/1938,0,33.83203125,15.44140625
1938,16/01/1938,0.114257813,28.61230469,19.06054688
1938,17/01/1938,0.168945313,24.90234375,16.70117188
1938,18/01/1938,3.00390625,22.58203125,13.02148438
1938,19/01/1938,0,24.39160156,11.7109375
1938,20/01/1938,0,27.3515625,15.87109375
1938,21/01/1938,0,31.06152344,17.51074219
1938,22/01/1938,0.000976563,35.01171875,18.91113281
1938,23/01/1938,0,28.06152344,18.7109375
1938,24/01/1938,0,23.62207031,14.79101563
1938,25/01/1938,0,26.71191406,11.75097656
1938,26/01/1938,0,27.69238281,12.98144531
1938,27/01/1938,0,30.20214844,14.95117188
1938,28/01/1938,0,28.13183594,16.390625
1938,29/01/1938,0,32.52246094,17.41113281
1938,30/01/1938,0,37.64160156,19.98144531
1938,31/01/1938,0,26.05175781,17.04101563
1938,1/02/1938,0,24.99023438,13.97265625
1938,2/02/1938,0,23.55957031,14.54296875
1938,3/02/1938,0,23.12988281,10.49316406
1938,4/02/1938,0,25.98046875,12.01269531
1938,5/02/1938,0,31.04980469,15.55273438
1938,6/02/1938,0,33.20019531,16.30273438
1938,7/02/1938,0,35.30957031,19.22265625
1938,8/02/1938,0,29.87011719,18.19335938
1938,9/02/1938,0,31,17.91308594
1938,10/02/1938,0,32.23046875,18.49316406
1938,11/02/1938,0,27.5703125,17.58300781
1938,12/02/1938,0,28.66015625,15.953125
1938,13/02/1938,0,26.45019531,17.44335938
1938,14/02/1938,0,24.86035156,14.07324219
1938,15/02/1938,0,26.33984375,13.44335938
1938,16/02/1938,0,26,14.43261719
1938,17/02/1938,0,25.28027344,14.71289063
1938,18/02/1938,0,25.45019531,14.33300781
1938,19/02/1938,0,24.75976563,13.58300781
1938,20/02/1938,0,25.53027344,11.05273438
1938,21/02/1938,0,29.16015625,13.55273438
1938,22/02/1938,0,35.50976563,18.64257813
1938,23/02/1938,0,33.09960938,21.62304688
1938,24/02/1938,0,34.01953125,18.2734375
1938,25/02/1938,0.088867188,26.83984375,18.33300781
1938,26/02/1938,0,27.26953125,15.06347656
1938,27/02/1938,0.252929688,26.44042969,15.57324219
1938,28/02/1938,3.1953125,25.54003906,17.05273438
1938,1/03/1938,0.046875,24.82714844,14.89648438
1938,2/03/1938,0,23.42675781,15.92578125
1938,3/03/1938,0.311523438,23.6171875,14.49609375
1938,4/03/1938,1.873046875,22.74707031,15.29589844
1938,5/03/1938,0.000976563,22.9765625,14.97558594
1938,6/03/1938,0,24.67675781,10.8359375
1938,7/03/1938,0,31.98730469,13.25585938
1938,8/03/1938,0,29.34667969,17.12597656
1938,9/03/1938,0,25.85742188,15.88574219
1938,10/03/1938,0,25.6171875,15.5859375
1938,11/03/1938,0,26.31738281,12.92578125
1938,12/03/1938,1.533203125,27.37695313,15.64648438
1938,13/03/1938,15.05175781,28.68652344,15.12597656
1938,14/03/1938,3.06640625,26.6171875,17.40625
1938,15/03/1938,3.1796875,23.25683594,17.21582031
1938,16/03/1938,14.22363281,22.16699219,15.06640625
1938,17/03/1938,0.265625,23.00683594,12.47558594
1938,18/03/1938,0,24.55664063,14.22558594
1938,19/03/1938,0.505859375,22.48730469,14.89648438
